id,name,state,census_region,pop_dens,pct_aa,pop,female,caucasian,african_american,travel_time,land_area,hh_income,fips,votes_dem_2016,votes_gop_2016,total_votes_2016,partywinner12
17117,Macoupin County,IL,Midwest,"[ 45,  118)","[ 0.0, 2.0)",46453,50.6,97.2,1,27.7,862.91,49590,17117,6532,14194,21881,Republican
17119,Madison County,IL,Midwest,"[118,71672]","[ 5.0,10.0)",266560,51.1,88.8,8.1,24.3,715.58,53633,17119,50336,70295,127902,Republican
17121,Marion County,IL,Midwest,"[ 45,  118)","[ 2.0, 5.0)",38571,51.1,93.4,4,21.6,572.36,41010,17121,4231,11677,16600,Republican
17123,Marshall County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",12014,50.5,97.7,0.5,25.5,386.79,51504,17123,1784,3776,5903,Republican
17125,Mason County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",13898,50.7,97.6,0.5,25.9,539.24,42260,17125,2008,4051,6433,Republican
17127,Massac County,IL,Midwest,"[ 45,  118)","[ 5.0,10.0)",14905,52.4,91.4,5.7,20.5,237.22,43615,17127,1555,4844,6633,Republican
17129,Menard County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",12570,51.4,97.1,1.1,27,314.44,58190,17129,1808,4230,6423,Republican
17131,Mercer County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",15945,50.6,98.3,0.4,27.8,561.2,53136,17131,3061,4800,8417,Democrat
17133,Monroe County,IL,Midwest,"[ 45,  118)","[ 0.0, 2.0)",33722,50.5,98.1,0.3,29.7,385.01,68482,17133,5522,12614,19074,Republican
17135,Montgomery County,IL,Midwest,"[ 17,   45)","[ 2.0, 5.0)",29359,47.7,95.3,3.3,23,703.69,41952,17135,3490,8616,12829,Republican
17137,Morgan County,IL,Midwest,"[ 45,  118)","[ 5.0,10.0)",34929,49.6,91.3,6.3,18.8,568.79,46809,17137,4693,9060,14607,Republican
17139,Moultrie County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",14837,51.3,98.3,0.4,22.1,335.94,46622,17139,1476,4453,6209,Republican
17141,Ogle County,IL,Midwest,"[ 45,  118)","[ 0.0, 2.0)",52085,50.4,96.8,1.1,24,758.57,54541,17141,8025,14344,23798,Republican
17143,Peoria County,IL,Midwest,"[118,71672]","[15.0,25.0)",187319,51.5,75.1,18,19.4,619.21,50712,17143,37436,35299,77465,Democrat
17145,Perry County,IL,Midwest,"[ 45,  118)","[ 5.0,10.0)",21672,45.5,88.6,8.8,28.1,441.76,42078,17145,2433,6816,9706,Republican
17147,Piatt County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",16431,50.2,97.7,0.5,23.7,439.2,63027,17147,2633,5623,8899,Republican
17149,Pike County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",16022,50,96.8,1.9,24.8,831.38,39845,17149,1412,5749,7458,Republican
17151,Pope County,IL,Midwest,"[  0,   17)","[ 5.0,10.0)",4276,47.6,91.4,6.7,30.4,368.77,38371,17151,374,1678,2132,Republican
17153,Pulaski County,IL,Midwest,"[ 17,   45)","[25.0,50.0)",5815,52,64.4,32.7,28.4,199.19,33717,17153,817,1583,2473,Republican
17155,Putnam County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",5814,48.9,97.8,0.8,21.9,160.16,54196,17155,1143,1762,3076,Democrat
17157,Randolph County,IL,Midwest,"[ 45,  118)","[10.0,15.0)",32869,45,88.2,10,23,575.5,47427,17157,3421,9992,14032,Republican
17159,Richland County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",16061,50.8,97.1,0.6,17.5,359.99,44070,17159,1579,5736,7630,Republican
17161,Rock Island County,IL,Midwest,"[118,71672]","[ 5.0,10.0)",146063,50.8,85,9.6,18.9,427.64,48702,17161,32258,26969,62971,Democrat
17163,St. Clair County,IL,Midwest,"[118,71672]","[25.0,50.0)",265729,51.7,65.7,30.4,23.6,657.76,50578,17163,60180,53479,119201,Democrat
17165,Saline County,IL,Midwest,"[ 45,  118)","[ 2.0, 5.0)",24612,50.8,93.1,4.1,22.9,379.82,37800,17165,2551,8248,11234,Republican
17167,Sangamon County,IL,Midwest,"[118,71672]","[10.0,15.0)",198997,52.1,83.4,12.2,18.9,868.3,55449,17167,40731,49823,96472,Republican
17169,Schuyler County,IL,Midwest,"[  0,   17)","[ 2.0, 5.0)",7330,47,95.6,3.3,25.2,437.27,48138,17169,1074,2523,3792,Republican
17171,Scott County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",5204,51.3,98.2,0.4,24.3,250.91,49669,17171,528,1965,2583,Republican
17173,Shelby County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",22048,50.4,98.5,0.4,23.3,758.52,47188,17173,2279,8209,10912,Republican
17175,Stark County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",5813,50.3,97.4,0.6,26.8,288.08,54203,17175,748,1777,2707,Republican
17177,Stephenson County,IL,Midwest,"[ 45,  118)","[ 5.0,10.0)",46435,51.7,87,9.5,20.4,564.52,43472,17177,7531,10845,19525,Republican
17179,Tazewell County,IL,Midwest,"[118,71672]","[ 0.0, 2.0)",135707,50.6,96.3,1.3,20.5,648.97,56067,17179,20568,38620,63347,Republican
17181,Union County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",17447,50,96.3,1.1,24.5,413.46,41848,17181,2389,5780,8514,Republican
17183,Vermilion County,IL,Midwest,"[ 45,  118)","[10.0,15.0)",79728,50.3,83.3,13.4,20.8,898.37,41400,17183,9876,18582,29799,Republican
17185,Wabash County,IL,Midwest,"[ 45,  118)","[ 0.0, 2.0)",11549,50.9,97,0.8,21.5,223.25,47365,17185,1146,4039,5402,Republican
17187,Warren County,IL,Midwest,"[ 17,   45)","[ 2.0, 5.0)",17874,51.3,94.2,2.2,18.6,542.41,43536,17187,2983,4267,7700,Democrat
17189,Washington County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",14337,49.8,97.8,0.8,24,562.57,52832,17189,1446,5566,7376,Republican
17191,Wayne County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",16543,50.8,97.8,0.5,21.7,713.81,43605,17191,1048,6963,8256,Republican
17193,White County,IL,Midwest,"[ 17,   45)","[ 0.0, 2.0)",14374,51.5,97.9,0.6,24.9,494.77,42914,17193,1412,5639,7289,Republican
17195,Whiteside County,IL,Midwest,"[ 45,  118)","[ 0.0, 2.0)",56876,50.7,95.8,1.6,19.7,684.25,47667,17195,11005,12597,25210,Democrat
17197,Will County,IL,Midwest,"[118,71672]","[10.0,15.0)",685419,50.3,81,11.6,32.8,836.91,76147,17197,146230,129726,291010,Democrat
17199,Williamson County,IL,Midwest,"[118,71672]","[ 2.0, 5.0)",67008,50.4,92.8,4.2,20.9,420.15,43125,17199,8539,21503,31422,Republican
17201,Winnebago County,IL,Midwest,"[118,71672]","[10.0,15.0)",288542,51.2,81.7,12.7,21.7,513.36,47072,17201,52595,53922,113027,Democrat
17203,Woodford County,IL,Midwest,"[ 45,  118)","[ 0.0, 2.0)",39187,50.4,97.5,0.6,23.1,527.8,66639,17203,5068,13180,19389,Republican
18001,Adams County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",34791,50.5,98.3,0.4,21.5,339.03,46695,18001,2802,9642,13039,Republican
18003,Allen County,IN,Midwest,"[118,71672]","[10.0,15.0)",365918,51.2,81.4,12.2,20.3,657.31,49370,18003,55222,83801,145787,Republican
18005,Bartholomew County,IN,Midwest,"[118,71672]","[ 2.0, 5.0)",80217,50.2,90.6,2.3,19.1,406.91,54165,18005,9841,20637,32389,Republican
18007,Benton County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",8700,50.4,97.7,0.9,24.9,406.42,48711,18007,860,2579,3654,Republican
18009,Blackford County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",12401,50.3,97.5,0.6,24.4,165.08,39225,18009,1243,3349,4822,Republican
18011,Boone County,IN,Midwest,"[118,71672]","[ 0.0, 2.0)",61915,50.5,94.8,1.4,24.1,422.91,67255,18011,10181,19654,32061,Republican
18013,Brown County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",14962,50.2,97.3,0.6,35.9,311.98,51568,18013,2518,5015,7908,Republican
18015,Carroll County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",19923,50,97.9,0.5,25.7,372.22,50542,18015,1891,6273,8609,Republican
18017,Cass County,IN,Midwest,"[ 45,  118)","[ 2.0, 5.0)",38438,50,94,2,20.1,412.16,41940,18017,3758,9697,14135,Republican
18019,Clark County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",114262,50.9,89.1,7.3,24.1,372.86,50496,18019,18791,30012,51104,Republican
18021,Clay County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",26562,50.8,97.8,0.6,27,357.54,46430,18021,2306,8528,11259,Republican
18023,Clinton County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",32776,50.8,98,0.6,22.1,405.07,48953,18023,2819,8530,11896,Republican
18025,Crawford County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",10655,49.3,97.7,0.5,33.2,305.64,39700,18025,1323,3013,4591,Republican
18027,Daviess County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",32729,50.1,97.1,0.8,21,429.49,47165,18027,1800,8545,10736,Republican
18029,Dearborn County,IN,Midwest,"[118,71672]","[ 0.0, 2.0)",49506,50.2,97.5,0.7,29.3,305.03,56946,18029,4883,18110,23910,Republican
18031,Decatur County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",26524,50.7,97.2,0.5,23.2,372.57,48047,18031,2121,8488,11095,Republican
18033,DeKalb County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",42383,50.4,97.6,0.5,21,362.82,47247,18033,3941,12054,16816,Republican
18035,Delaware County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",117074,51.8,89.4,7.1,20.1,392.12,37474,18035,18100,24217,44699,Democrat
18037,Dubois County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",42345,50.6,97.9,0.5,19.8,427.27,54780,18037,5389,13365,19917,Republican
18039,Elkhart County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",201971,50.5,89.9,6.1,19.4,463.17,45693,18039,20667,41810,65187,Republican
18041,Fayette County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",23468,50.7,97,1.6,25,215.01,37391,18041,2252,6839,9530,Republican
18043,Floyd County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",76179,51.4,91.3,5.3,22.7,147.94,53961,18043,13939,21427,37225,Republican
18045,Fountain County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",16658,50.1,97.8,0.4,25.7,395.66,45884,18045,1476,5661,7474,Republican
18047,Franklin County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",22934,49.9,98.5,0.3,31.4,384.43,49516,18047,1967,8665,10990,Republican
18049,Fulton County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",20500,49.8,96.6,0.8,22.7,368.39,40168,18049,1960,6010,8374,Republican
18051,Gibson County,IN,Midwest,"[ 45,  118)","[ 2.0, 5.0)",33759,50.2,95.5,2.1,21.2,487.49,49329,18051,3720,11079,15472,Republican
18053,Grant County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",68569,52.2,89.3,7.2,18.9,414.07,39747,18053,7029,17009,25239,Republican
18055,Greene County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",32726,50,98.1,0.3,29.4,542.5,43980,18055,2929,10275,13763,Republican
18057,Hamilton County,IN,Midwest,"[118,71672]","[ 2.0, 5.0)",302623,51.2,88.5,4,26.5,394.27,82468,18057,57214,87299,153630,Republican
18059,Hancock County,IN,Midwest,"[118,71672]","[ 2.0, 5.0)",71978,50.8,95.3,2.2,26.3,306.02,62981,18059,8901,25050,36027,Republican
18061,Harrison County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",39299,50.1,97.6,0.6,30.2,484.52,50510,18061,4776,12993,18528,Republican
18063,Hendricks County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",156056,50.1,89.8,5.8,25.9,406.91,68297,18063,22595,48326,75258,Republican
18065,Henry County,IN,Midwest,"[118,71672]","[ 2.0, 5.0)",48995,48.5,95.5,2.6,27.3,391.88,40679,18065,5124,13895,20075,Republican
18067,Howard County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",82982,51.8,88.8,7.2,20.4,293.06,43590,18067,11215,23675,36754,Republican
18069,Huntington County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",36706,50.9,97.5,0.5,20.8,382.65,46148,18069,3506,11649,15974,Republican
18071,Jackson County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",43705,50.2,96,1,20.3,509.31,46501,18071,3843,12857,17532,Republican
18073,Jasper County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",33475,50.1,97.3,0.9,26.6,559.63,57500,18073,3329,9382,13331,Republican
18075,Jay County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",21179,50.8,98.1,0.4,20.6,383.91,40235,18075,1889,5697,7962,Republican
18077,Jefferson County,IN,Midwest,"[ 45,  118)","[ 2.0, 5.0)",32494,51.9,95.7,2,22,360.63,43795,18077,4325,8538,13461,Republican
18079,Jennings County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",28000,49.8,97.5,0.9,25.5,376.58,44128,18079,2364,8222,11115,Republican
18081,Johnson County,IN,Midwest,"[118,71672]","[ 0.0, 2.0)",147538,50.7,94.2,1.7,26.1,320.43,61231,18081,17318,45456,66229,Republican
18083,Knox County,IN,Midwest,"[ 45,  118)","[ 2.0, 5.0)",37938,49.4,94.9,2.9,19.6,516.03,42119,18083,3772,11077,15483,Republican
18085,Kosciusko County,IN,Midwest,"[118,71672]","[ 0.0, 2.0)",78564,50.2,96.3,1,20.9,531.38,50859,18085,6311,23909,31907,Republican
18087,LaGrange County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",38436,49.6,98.2,0.4,22.5,379.62,47617,18087,2080,7025,9552,Republican
18089,Lake County,IN,Midwest,"[118,71672]","[25.0,50.0)",490228,51.7,70.7,25.5,27.6,498.96,49035,18089,116896,75565,200247,Democrat
18091,LaPorte County,IN,Midwest,"[118,71672]","[10.0,15.0)",111444,48.2,85.8,11.2,22.3,598.3,47538,18091,19795,22678,44994,Democrat
18093,Lawrence County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",45704,50.5,97.4,0.5,26,449.17,42627,18093,4210,14034,19076,Republican
18095,Madison County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",130069,50.1,88.9,8.5,25.7,451.92,43120,18095,18595,32376,53660,Republican
18097,Marion County,IN,Midwest,"[118,71672]","[25.0,50.0)",934243,51.8,66.7,27.6,22.7,396.3,42334,18097,212676,130228,361070,Democrat
18099,Marshall County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",47107,50.4,97,0.8,21.3,443.63,45709,18099,4798,12286,18008,Republican
18101,Martin County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",10203,49.4,98.2,0.2,25.4,335.74,44740,18101,881,3695,4807,Republican
18103,Miami County,IN,Midwest,"[ 45,  118)","[ 2.0, 5.0)",35954,46.4,92.2,4.6,24,373.84,42023,18103,2766,9975,13440,Republican
18105,Monroe County,IN,Midwest,"[118,71672]","[ 2.0, 5.0)",143339,50.3,87.8,3.5,18.2,394.51,40052,18105,34183,20527,57623,Democrat
18107,Montgomery County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",38146,49.7,96.7,1.1,21.1,504.61,46797,18107,3362,11051,15101,Republican
18109,Morgan County,IN,Midwest,"[118,71672]","[ 0.0, 2.0)",69693,50.5,97.6,0.6,29.2,403.97,55354,18109,6037,23671,31180,Republican
18111,Newton County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",14156,49.3,97.4,0.7,30.5,401.76,50262,18111,1403,4074,5791,Republican
18113,Noble County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",47618,50.1,97.4,0.7,23.5,410.84,47117,18113,3904,12198,16890,Republican
18115,Ohio County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",6035,50.3,98.2,0.5,32.4,86.14,50377,18115,686,2118,2917,Republican
18117,Orange County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",19626,50.6,96.8,1.2,26.7,398.39,38826,18117,2048,5800,8189,Republican
18119,Owen County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",20969,49.8,97.6,0.5,32.5,385.29,43950,18119,1946,6151,8520,Republican
18121,Parke County,IN,Midwest,"[ 17,   45)","[ 2.0, 5.0)",17233,53.2,96,2.6,25.9,444.66,43870,18121,1441,4863,6576,Republican
18123,Perry County,IN,Midwest,"[ 45,  118)","[ 2.0, 5.0)",19454,46.5,95.5,2.9,22.6,381.73,47596,18123,3062,4556,8025,Democrat
18125,Pike County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",12624,49.9,98.1,0.6,25.2,334.24,40680,18125,1297,4398,5977,Republican
18127,Porter County,IN,Midwest,"[118,71672]","[ 2.0, 5.0)",167076,50.9,93.1,3.6,26.8,418.15,62794,18127,33531,38719,76492,Democrat
18129,Posey County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",25540,50.3,97.5,1,23.2,409.57,58750,18129,3515,8393,12448,Republican
18131,Pulaski County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",12967,49.2,97.4,0.8,23.9,433.65,44764,18131,1327,3854,5437,Republican
18133,Putnam County,IN,Midwest,"[ 45,  118)","[ 2.0, 5.0)",37618,47.1,93.7,4.1,28.5,480.53,50821,18133,3356,10637,14680,Republican
18135,Randolph County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",25384,50.7,97.6,0.6,22.5,452.38,40904,18135,2446,7515,10456,Republican
18137,Ripley County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",28497,50.6,97.7,0.4,26.3,446.43,47537,18137,2471,9806,12790,Republican
18139,Rush County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",16892,50.6,97.5,1,26.3,408.12,47401,18139,1525,5292,7214,Republican
18141,St. Joseph County,IN,Midwest,"[118,71672]","[10.0,15.0)",267618,51.5,81.5,13.1,20.2,457.85,44582,18141,52247,52019,109452,Democrat
18143,Scott County,IN,Midwest,"[118,71672]","[ 0.0, 2.0)",23712,50.8,97.8,0.4,26.7,190.4,42898,18143,2642,6074,9060,Republican
18145,Shelby County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",44579,50.4,96.5,1.2,24,411.15,51440,18145,4247,12718,17935,Republican
18147,Spencer County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",20801,49.5,97.7,0.8,26.8,396.74,52991,18147,2861,6572,9959,Republican
18149,Starke County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",23074,50.5,97.7,0.5,28.9,309.13,40126,18149,2489,6367,9226,Republican
18151,Steuben County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",34308,49.2,97.3,0.8,22.5,308.94,48080,18151,3741,10127,14530,Republican
18153,Sullivan County,IN,Midwest,"[ 45,  118)","[ 2.0, 5.0)",21050,45.8,93.7,4.6,23.8,447.14,43510,18153,2113,6138,8559,Republican
18155,Switzerland County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",10452,49,98.1,0.5,32.4,220.63,44143,18155,930,2558,3639,Republican
18157,Tippecanoe County,IN,Midwest,"[118,71672]","[ 2.0, 5.0)",183074,48.9,86.1,4.7,17.6,499.81,44246,18157,27207,30711,61916,Republican
18159,Tipton County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",15415,50,98,0.4,24.4,260.54,52686,18159,1587,5589,7510,Republican
18161,Union County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",7246,50.7,97.4,0.6,23.8,161.22,44161,18161,715,2445,3286,Republican
18163,Vanderburgh County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",182006,51.6,86.7,9.3,18.9,233.48,43540,18163,28296,40422,71957,Republican
18165,Vermillion County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",15693,50.8,98.2,0.3,24.4,256.88,42524,18165,2081,4511,6913,Republican
18167,Vigo County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",108175,49.3,88.3,7.1,19.9,403.31,40692,18167,15922,21924,39569,Democrat
18169,Wabash County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",32252,51.3,97,0.7,19.2,412.43,45286,18169,3018,9819,13415,Republican
18171,Warren County,IN,Midwest,"[ 17,   45)","[ 0.0, 2.0)",8352,50.2,98.3,0.3,26.7,364.68,52317,18171,839,2896,3919,Republican
18173,Warrick County,IN,Midwest,"[118,71672]","[ 0.0, 2.0)",61149,50.6,95,1.4,23.1,384.82,62351,18173,9086,19133,29609,Republican
18175,Washington County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",27878,50,98.3,0.4,29.6,513.73,41986,18175,2636,8206,11333,Republican
18177,Wayne County,IN,Midwest,"[118,71672]","[ 5.0,10.0)",67671,51.5,91,5,19.6,401.74,38350,18177,8322,16028,25575,Republican
18179,Wells County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",27862,50.6,97.8,0.5,21.4,368.09,48136,18179,2585,9999,13123,Republican
18181,White County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",24453,50.4,97,0.8,23.3,505.13,51444,18181,2563,6813,9902,Republican
18183,Whitley County,IN,Midwest,"[ 45,  118)","[ 0.0, 2.0)",33403,50.2,97.5,0.4,24,335.57,51914,18183,3379,11357,15535,Republican
19001,Adair County,IA,Midwest,"[  0,   17)","[ 0.0, 2.0)",7454,50.5,98.5,0.2,22.7,569.27,47892,19001,1127,2456,3759,Republican
19003,Adams County,IA,Midwest,"[  0,   17)","[ 0.0, 2.0)",3875,50,97.9,0.3,21.2,423.44,45871,19003,565,1393,2082,Republican
19005,Allamakee County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",14038,48.9,96.1,1.5,23.6,639.08,48831,19005,2409,4072,6837,Democrat
19007,Appanoose County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",12661,50.7,97.6,0.6,19,497.29,39208,19007,1813,4031,6096,Republican
19009,Audubon County,IA,Midwest,"[  0,   17)","[ 0.0, 2.0)",5794,52.1,98.2,0.4,18.2,442.96,48313,19009,1079,2135,3379,Republican
19011,Benton County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",25680,50,98.1,0.5,23.7,716.27,56669,19011,4672,8226,13690,Republican
19013,Black Hawk County,IA,Midwest,"[118,71672]","[ 5.0,10.0)",132897,51.1,86.6,8.9,15.8,565.77,45747,19013,32006,27382,63221,Democrat
19015,Boone County,IA,Midwest,"[ 45,  118)","[ 0.0, 2.0)",26433,49.8,97,1,21.1,571.57,51826,19015,5517,7458,13984,Democrat
19017,Bremer County,IA,Midwest,"[ 45,  118)","[ 0.0, 2.0)",24721,50.8,97,1,19.2,435.48,61216,19017,5349,7199,13350,Democrat
19019,Buchanan County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",21038,50.3,97.9,0.4,20.9,571.02,55553,19019,3966,5504,10137,Democrat
19021,Buena Vista County,IA,Midwest,"[ 17,   45)","[ 2.0, 5.0)",20578,49.4,87.2,2.7,13.7,574.92,46951,19021,2851,4895,8179,Republican
19023,Butler County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",15006,50.7,98.3,0.4,22.9,580.13,52026,19023,2163,4918,7457,Republican
19025,Calhoun County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",9866,48.4,96.7,1.8,19.6,569.97,44484,19025,1396,3466,5105,Republican
19027,Carroll County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",20562,51.2,97.6,0.7,14.1,569.44,48361,19027,3305,6627,10435,Republican
19029,Cass County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",13448,50.9,97.6,0.4,17.3,564.27,43481,19029,1946,4755,7055,Republican
19031,Cedar County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",18411,50.4,97.7,0.5,25.2,579.44,58088,19031,3578,5275,9386,Democrat
19033,Cerro Gordo County,IA,Midwest,"[ 45,  118)","[ 0.0, 2.0)",43254,50.9,95.7,1.3,15.7,568.31,44795,19033,9840,11583,22633,Democrat
19035,Cherokee County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",11836,50.5,97.2,0.8,15.3,576.91,48977,19035,1676,4188,6186,Republican
19037,Chickasaw County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",12264,49.9,98.3,0.6,21.3,504.38,43971,19037,2264,3739,6367,Democrat
19039,Clarke County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",9217,50.1,96.8,0.8,21.9,431.17,43216,19039,1463,2706,4405,Democrat
19041,Clay County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",16515,50.9,97.5,0.6,15.2,567.24,49035,19041,2246,5870,8542,Republican
19043,Clayton County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",17692,49.9,98,0.7,21.4,778.54,47494,19043,3236,5309,9098,Democrat
19045,Clinton County,IA,Midwest,"[ 45,  118)","[ 2.0, 5.0)",48051,50.9,94.2,3.1,19.2,694.92,49559,19045,10079,11249,22748,Democrat
19047,Crawford County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",17228,49.1,94.4,1.9,15.1,714.19,46548,19047,1985,4608,6862,Republican
19049,Dallas County,IA,Midwest,"[118,71672]","[ 0.0, 2.0)",77400,50.9,93.1,1.7,20.5,588.45,73847,19049,15662,19288,37617,Republican
19051,Davis County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",8781,50.6,98.4,0.2,22.8,502.19,45040,19051,976,2721,3858,Republican
19053,Decatur County,IA,Midwest,"[  0,   17)","[ 0.0, 2.0)",8263,49.9,95.5,1.9,21,531.88,36326,19053,1201,2296,3703,Republican
19055,Delaware County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",17398,49.9,98.3,0.5,22,577.76,54076,19055,2956,5688,9165,Republican
19057,Des Moines County,IA,Midwest,"[ 45,  118)","[ 5.0,10.0)",40255,51,90.8,5.7,15.9,416.12,42451,19057,8178,9479,18713,Democrat
19059,Dickinson County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",16935,50.3,98.1,0.3,16.7,380.61,56136,19059,3051,6743,10247,Republican
19061,Dubuque County,IA,Midwest,"[118,71672]","[ 2.0, 5.0)",96370,50.6,94.1,2.8,17.3,608.31,51475,19061,22774,23384,49037,Democrat
19063,Emmet County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",9990,49.9,94.6,0.9,16.4,395.88,48601,19063,1356,3121,4707,Republican
19065,Fayette County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",20343,50.1,96.7,1.2,21.1,730.81,45542,19065,3666,5591,9813,Democrat
19067,Floyd County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",16077,51,95.7,1.7,19.6,500.63,43826,19067,3177,4371,7985,Democrat
19069,Franklin County,IA,Midwest,"[ 17,   45)","[ 0.0, 2.0)",10436,49.9,97,0.8,19.4,581.97,48355,19069,1490,3153,4915,Republican
