"cnt","year","month","date","hr","wkday","holiday","seasons","weather_cond","temp","hum","windspeed"
7,"2011","05","04",1,"wednesday",0,"summer","Light Snow or Light Rain",0.0156465115665389,0.999177558683113,0.764281665845554
4,"2011","05","04",2,"wednesday",0,"summer","Light Snow or Light Rain",0.0156465115665389,0.999177558683113,0.764281665845554
1,"2011","05","04",3,"wednesday",0,"summer","Light Snow or Light Rain",-0.399816780282022,1.31017145079642,2.71621524309825
3,"2011","05","04",4,"wednesday",0,"summer","Light Snow or Light Rain",-0.607548426206302,1.62116534290972,1.13047355973551
9,"2011","05","04",5,"wednesday",0,"summer","Light Snow or Light Rain",-0.711414249168442,1.2583391354442,1.13047355973551
21,"2011","05","04",6,"wednesday",0,"summer","Light Snow or Light Rain",-0.815280072130582,1.56933302755751,1.61845695404868
52,"2011","05","04",7,"wednesday",0,"summer","Light Snow or Light Rain",-0.815280072130582,1.56933302755751,1.37405656058195
79,"2011","05","04",8,"wednesday",0,"summer","Light Snow or Light Rain",-0.815280072130582,1.56933302755751,1.61845695404868
40,"2011","05","04",9,"wednesday",0,"summer","Light Snow or Light Rain",-0.815280072130582,1.56933302755751,1.37405656058195
31,"2011","05","04",10,"wednesday",0,"summer","Mist or Cloudy",-0.815280072130582,1.56933302755751,0.764281665845554
72,"2011","05","04",11,"wednesday",0,"summer","Clear or Few Cloudy",-0.503682603244161,0.999177558683113,1.13047355973551
124,"2011","05","04",12,"wednesday",0,"summer","Mist or Cloudy",-0.295950957319881,-0.0374687483612356,1.37405656058195
143,"2011","05","04",13,"wednesday",0,"summer","Mist or Cloudy",-0.192085134357741,-0.192965694417888,2.10644034836186
107,"2011","05","04",14,"wednesday",0,"summer","Clear or Few Cloudy",0.0156465115665389,-0.607624217235628,1.61845695404868
129,"2011","05","04",15,"wednesday",0,"summer","Clear or Few Cloudy",-0.0882193113956013,-0.607624217235628,1.86203995489513
195,"2011","05","04",16,"wednesday",0,"summer","Clear or Few Cloudy",0.0156465115665389,-0.918618109348932,2.22823184878508
410,"2011","05","04",17,"wednesday",0,"summer","Clear or Few Cloudy",-0.503682603244161,0.429022089808721,0.519881272378821
396,"2011","05","04",18,"wednesday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.221692828399852,0.519881272378821
296,"2011","05","04",19,"wednesday",0,"summer","Clear or Few Cloudy",-0.399816780282022,-0.244798009770106,1.37405656058195
191,"2011","05","04",20,"wednesday",0,"summer","Clear or Few Cloudy",-0.503682603244161,-0.0374687483612356,1.13047355973551
150,"2011","05","04",21,"wednesday",0,"summer","Clear or Few Cloudy",-0.503682603244161,-0.0374687483612356,-0.211685122780796
89,"2011","05","04",22,"wednesday",0,"summer","Clear or Few Cloudy",-0.607548426206302,-0.0374687483612356,0.276298271532379
57,"2011","05","04",23,"wednesday",0,"summer","Clear or Few Cloudy",-0.711414249168442,-0.0374687483612356,0.276298271532379
27,"2011","05","05",0,"thursday",0,"summer","Clear or Few Cloudy",-0.711414249168442,0.169860513047634,0.0318978780656464
10,"2011","05","05",1,"thursday",0,"summer","Clear or Few Cloudy",-0.815280072130582,0.429022089808721,0.0318978780656464
5,"2011","05","05",2,"thursday",0,"summer","Clear or Few Cloudy",-0.815280072130582,0.169860513047634,0.276298271532379
4,"2011","05","05",3,"thursday",0,"summer","Clear or Few Cloudy",-0.815280072130582,0.169860513047634,0.519881272378821
7,"2011","05","05",4,"thursday",0,"summer","Clear or Few Cloudy",-0.815280072130582,0.169860513047634,0.519881272378821
30,"2011","05","05",5,"thursday",0,"summer","Clear or Few Cloudy",-0.815280072130582,0.169860513047634,0.519881272378821
89,"2011","05","05",6,"thursday",0,"summer","Clear or Few Cloudy",-0.815280072130582,0.169860513047634,0.519881272378821
271,"2011","05","05",7,"thursday",0,"summer","Clear or Few Cloudy",-0.607548426206302,-0.244798009770106,0.519881272378821
440,"2011","05","05",8,"thursday",0,"summer","Clear or Few Cloudy",-0.399816780282022,-0.659456532587845,0.519881272378821
184,"2011","05","05",9,"thursday",0,"summer","Clear or Few Cloudy",-0.192085134357741,-0.97045042470115,0.764281665845554
128,"2011","05","05",10,"thursday",0,"summer","Clear or Few Cloudy",0.0156465115665389,-1.22961200146224,0.764281665845554
148,"2011","05","05",11,"thursday",0,"summer","Clear or Few Cloudy",0.119512334528679,-1.38510894751889,2.10644034836186
196,"2011","05","05",12,"thursday",0,"summer","Clear or Few Cloudy",0.119512334528679,-1.48877357822332,1.37405656058195
192,"2011","05","05",13,"thursday",0,"summer","Clear or Few Cloudy",0.223378157490819,-1.69610283963219,3.20419863741143
154,"2011","05","05",14,"thursday",0,"summer","Clear or Few Cloudy",0.223378157490819,-1.79976747033663,2.10644034836186
147,"2011","05","05",15,"thursday",0,"summer","Clear or Few Cloudy",0.32724398045296,-1.90343210104106,2.47181484963152
269,"2011","05","05",16,"thursday",0,"summer","Clear or Few Cloudy",0.431109803415099,-2.0070967317455,1.86203995489513
533,"2011","05","05",17,"thursday",0,"summer","Clear or Few Cloudy",0.32724398045296,-1.90343210104106,1.61845695404868
520,"2011","05","05",18,"thursday",0,"summer","Clear or Few Cloudy",0.32724398045296,-1.90343210104106,0.764281665845554
361,"2011","05","05",19,"thursday",0,"summer","Clear or Few Cloudy",0.223378157490819,-1.79976747033663,0.276298271532379
258,"2011","05","05",20,"thursday",0,"summer","Clear or Few Cloudy",0.0156465115665389,-1.48877357822332,-0.211685122780796
180,"2011","05","05",21,"thursday",0,"summer","Clear or Few Cloudy",0.0156465115665389,-1.38510894751889,0.0318978780656464
165,"2011","05","05",22,"thursday",0,"summer","Clear or Few Cloudy",-0.0882193113956013,-1.22961200146224,0.0318978780656464
115,"2011","05","05",23,"thursday",0,"summer","Clear or Few Cloudy",-0.192085134357741,-1.1259473707578,0.0318978780656464
56,"2011","05","06",0,"friday",0,"summer","Clear or Few Cloudy",-0.295950957319881,-0.97045042470115,-0.211685122780796
32,"2011","05","06",1,"friday",0,"summer","Clear or Few Cloudy",-0.503682603244161,-0.0374687483612356,-0.211685122780796
16,"2011","05","06",2,"friday",0,"summer","Clear or Few Cloudy",-0.607548426206302,-0.0374687483612356,-0.699668517093971
9,"2011","05","06",3,"friday",0,"summer","Clear or Few Cloudy",-0.711414249168442,0.429022089808721,-0.699668517093971
1,"2011","05","06",4,"friday",0,"summer","Clear or Few Cloudy",-0.711414249168442,0.429022089808721,-0.699668517093971
16,"2011","05","06",5,"friday",0,"summer","Clear or Few Cloudy",-0.815280072130582,0.947345243330896,-0.699668517093971
82,"2011","05","06",6,"friday",0,"summer","Clear or Few Cloudy",-0.711414249168442,0.947345243330896,-0.821460017517193
222,"2011","05","06",7,"friday",0,"summer","Clear or Few Cloudy",-0.503682603244161,0.999177558683113,-1.5538438052971
450,"2011","05","06",8,"friday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.740015981922026,0.519881272378821
188,"2011","05","06",9,"friday",0,"summer","Clear or Few Cloudy",-0.192085134357741,0.221692828399852,0.764281665845554
127,"2011","05","06",10,"friday",0,"summer","Mist or Cloudy",0.223378157490819,-0.711288847940063,1.13047355973551
165,"2011","05","06",11,"friday",0,"summer","Mist or Cloudy",0.223378157490819,-0.711288847940063,1.13047355973551
246,"2011","05","06",12,"friday",0,"summer","Clear or Few Cloudy",0.32724398045296,-0.711288847940063,1.37405656058195
253,"2011","05","06",13,"friday",0,"summer","Clear or Few Cloudy",0.431109803415099,-1.17777968611002,1.13047355973551
213,"2011","05","06",14,"friday",0,"summer","Clear or Few Cloudy",0.534975626377239,-1.17777968611002,2.10644034836186
260,"2011","05","06",15,"friday",0,"summer","Clear or Few Cloudy",0.534975626377239,-1.28144431681445,1.61845695404868
344,"2011","05","06",16,"friday",0,"summer","Clear or Few Cloudy",0.534975626377239,-1.17777968611002,0.519881272378821
553,"2011","05","06",17,"friday",0,"summer","Clear or Few Cloudy",0.431109803415099,-1.17777968611002,1.37405656058195
470,"2011","05","06",18,"friday",0,"summer","Light Snow or Light Rain",0.223378157490819,-0.55579190188341,1.37405656058195
292,"2011","05","06",19,"friday",0,"summer","Light Snow or Light Rain",0.223378157490819,-0.55579190188341,1.37405656058195
190,"2011","05","06",20,"friday",0,"summer","Clear or Few Cloudy",0.119512334528679,-0.76312116329228,-0.699668517093971
152,"2011","05","06",21,"friday",0,"summer","Clear or Few Cloudy",-0.0882193113956013,0.221692828399852,-0.456085516247529
151,"2011","05","06",22,"friday",0,"summer","Clear or Few Cloudy",-0.192085134357741,0.480854405160939,0.276298271532379
120,"2011","05","06",23,"friday",0,"summer","Clear or Few Cloudy",-0.295950957319881,0.999177558683113,-0.456085516247529
86,"2011","05","07",0,"saturday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.999177558683113,-0.456085516247529
58,"2011","05","07",1,"saturday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.999177558683113,-0.699668517093971
52,"2011","05","07",2,"saturday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.999177558683113,-0.821460017517193
18,"2011","05","07",3,"saturday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.740015981922026,-0.821460017517193
5,"2011","05","07",4,"saturday",0,"summer","Clear or Few Cloudy",-0.503682603244161,0.999177558683113,-0.699668517093971
7,"2011","05","07",5,"saturday",0,"summer","Clear or Few Cloudy",-0.192085134357741,-0.192965694417888,-0.456085516247529
13,"2011","05","07",6,"saturday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.740015981922026,-0.821460017517193
40,"2011","05","07",7,"saturday",0,"summer","Clear or Few Cloudy",-0.0882193113956013,-0.192965694417888,-1.5538438052971
115,"2011","05","07",8,"saturday",0,"summer","Clear or Few Cloudy",0.119512334528679,-0.55579190188341,0.0318978780656464
218,"2011","05","07",9,"saturday",0,"summer","Clear or Few Cloudy",0.223378157490819,-0.711288847940063,0.764281665845554
298,"2011","05","07",10,"saturday",0,"summer","Clear or Few Cloudy",0.32724398045296,-0.711288847940063,0.886073166268775
347,"2011","05","07",11,"saturday",0,"summer","Clear or Few Cloudy",0.32724398045296,-1.02228274005337,-1.5538438052971
373,"2011","05","07",12,"saturday",0,"summer","Clear or Few Cloudy",0.534975626377239,-1.17777968611002,0.0318978780656464
436,"2011","05","07",13,"saturday",0,"summer","Clear or Few Cloudy",0.534975626377239,-1.43694126287111,0.764281665845554
378,"2011","05","07",14,"saturday",0,"summer","Light Snow or Light Rain",0.534975626377239,-1.43694126287111,-0.211685122780796
378,"2011","05","07",15,"saturday",0,"summer","Clear or Few Cloudy",0.534975626377239,-1.28144431681445,0.519881272378821
342,"2011","05","07",16,"saturday",0,"summer","Clear or Few Cloudy",0.534975626377239,-1.28144431681445,0.0318978780656464
354,"2011","05","07",17,"saturday",0,"summer","Clear or Few Cloudy",0.431109803415099,-1.17777968611002,0.276298271532379
289,"2011","05","07",18,"saturday",0,"summer","Clear or Few Cloudy",0.431109803415099,-1.33327663216667,-0.211685122780796
267,"2011","05","07",19,"saturday",0,"summer","Clear or Few Cloudy",0.32724398045296,-1.02228274005337,0.0318978780656464
219,"2011","05","07",20,"saturday",0,"summer","Clear or Few Cloudy",0.32724398045296,-1.02228274005337,-0.456085516247529
182,"2011","05","07",21,"saturday",0,"summer","Clear or Few Cloudy",0.223378157490819,-0.711288847940063,0.276298271532379
120,"2011","05","07",22,"saturday",0,"summer","Clear or Few Cloudy",0.223378157490819,-0.711288847940063,0.0318978780656464
119,"2011","05","07",23,"saturday",0,"summer","Clear or Few Cloudy",0.0156465115665389,-0.192965694417888,-0.699668517093971
100,"2011","05","08",0,"sunday",0,"summer","Mist or Cloudy",0.0156465115665389,-0.192965694417888,-0.699668517093971
64,"2011","05","08",1,"sunday",0,"summer","Mist or Cloudy",0.119512334528679,-0.400294955826758,-1.5538438052971
59,"2011","05","08",2,"sunday",0,"summer","Clear or Few Cloudy",-0.0882193113956013,0.0143635669909819,-1.5538438052971
31,"2011","05","08",3,"sunday",0,"summer","Clear or Few Cloudy",-0.192085134357741,0.480854405160939,-0.821460017517193
10,"2011","05","08",4,"sunday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.999177558683113,-1.5538438052971
5,"2011","05","08",5,"sunday",0,"summer","Mist or Cloudy",-0.295950957319881,0.740015981922026,-1.5538438052971
6,"2011","05","08",6,"sunday",0,"summer","Mist or Cloudy",-0.295950957319881,0.999177558683113,-1.5538438052971
23,"2011","05","08",7,"sunday",0,"summer","Mist or Cloudy",-0.192085134357741,0.999177558683113,-1.5538438052971
86,"2011","05","08",8,"sunday",0,"summer","Clear or Few Cloudy",0.119512334528679,0.0143635669909819,-0.456085516247529
160,"2011","05","08",9,"sunday",0,"summer","Clear or Few Cloudy",0.32724398045296,-0.55579190188341,0.276298271532379
244,"2011","05","08",10,"sunday",0,"summer","Clear or Few Cloudy",0.431109803415099,-0.711288847940063,-0.456085516247529
340,"2011","05","08",11,"sunday",0,"summer","Clear or Few Cloudy",0.431109803415099,-0.711288847940063,-0.821460017517193
382,"2011","05","08",12,"sunday",0,"summer","Clear or Few Cloudy",0.534975626377239,-0.866785793996715,-0.821460017517193
390,"2011","05","08",13,"sunday",0,"summer","Clear or Few Cloudy",0.534975626377239,-0.711288847940063,-0.456085516247529
366,"2011","05","08",14,"sunday",0,"summer","Clear or Few Cloudy",0.534975626377239,-0.711288847940063,-1.5538438052971
358,"2011","05","08",15,"sunday",0,"summer","Clear or Few Cloudy",0.534975626377239,-0.711288847940063,-1.5538438052971
385,"2011","05","08",16,"sunday",0,"summer","Clear or Few Cloudy",0.534975626377239,-0.866785793996715,-0.699668517093971
351,"2011","05","08",17,"sunday",0,"summer","Light Snow or Light Rain",0.431109803415099,-0.711288847940063,0.764281665845554
268,"2011","05","08",18,"sunday",0,"summer","Clear or Few Cloudy",0.431109803415099,-0.711288847940063,-1.5538438052971
239,"2011","05","08",19,"sunday",0,"summer","Clear or Few Cloudy",0.32724398045296,0.0661958823431994,-1.5538438052971
174,"2011","05","08",20,"sunday",0,"summer","Clear or Few Cloudy",0.119512334528679,0.740015981922026,-0.456085516247529
127,"2011","05","08",21,"sunday",0,"summer","Clear or Few Cloudy",0.119512334528679,0.740015981922026,-0.821460017517193
115,"2011","05","08",22,"sunday",0,"summer","Clear or Few Cloudy",0.0156465115665389,1.31017145079642,-0.821460017517193
50,"2011","05","08",23,"sunday",0,"summer","Clear or Few Cloudy",-0.192085134357741,1.31017145079642,-0.821460017517193
53,"2011","05","09",0,"monday",0,"summer","Clear or Few Cloudy",-0.192085134357741,0.999177558683113,-0.821460017517193
33,"2011","05","09",1,"monday",0,"summer","Clear or Few Cloudy",-0.295950957319881,1.31017145079642,-1.5538438052971
8,"2011","05","09",2,"monday",0,"summer","Clear or Few Cloudy",-0.295950957319881,1.62116534290972,-1.5538438052971
7,"2011","05","09",3,"monday",0,"summer","Clear or Few Cloudy",-0.192085134357741,0.999177558683113,-0.821460017517193
4,"2011","05","09",4,"monday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.999177558683113,-0.211685122780796
23,"2011","05","09",5,"monday",0,"summer","Clear or Few Cloudy",-0.399816780282022,0.740015981922026,-0.211685122780796
89,"2011","05","09",6,"monday",0,"summer","Clear or Few Cloudy",-0.295950957319881,0.480854405160939,0.519881272378821
237,"2011","05","09",7,"monday",0,"summer","Clear or Few Cloudy",-0.0882193113956013,0.0143635669909819,0.519881272378821
374,"2011","05","09",8,"monday",0,"summer","Clear or Few Cloudy",0.119512334528679,-0.400294955826758,0.276298271532379
178,"2011","05","09",9,"monday",0,"summer","Clear or Few Cloudy",0.223378157490819,-0.34846264047454,-0.211685122780796
119,"2011","05","09",10,"monday",0,"summer","Clear or Few Cloudy",0.32724398045296,-0.55579190188341,0.0318978780656464
125,"2011","05","09",11,"monday",0,"summer","Clear or Few Cloudy",0.534975626377239,-0.866785793996715,0.276298271532379
195,"2011","05","09",12,"monday",0,"summer","Clear or Few Cloudy",0.534975626377239,-1.02228274005337,0.0318978780656464
174,"2011","05","09",13,"monday",0,"summer","Clear or Few Cloudy",0.63884144933938,-1.28144431681445,0.764281665845554
162,"2011","05","09",14,"monday",0,"summer","Clear or Few Cloudy",0.63884144933938,-1.1259473707578,0.276298271532379
199,"2011","05","09",15,"monday",0,"summer","Clear or Few Cloudy",0.63884144933938,-1.1259473707578,0.276298271532379
304,"2011","05","09",16,"monday",0,"summer","Clear or Few Cloudy",0.74270727230152,-1.28144431681445,0.276298271532379
598,"2011","05","09",17,"monday",0,"summer","Clear or Few Cloudy",0.63884144933938,-1.28144431681445,0.519881272378821
524,"2011","05","09",18,"monday",0,"summer","Clear or Few Cloudy",0.63884144933938,-1.28144431681445,0.886073166268775
384,"2011","05","09",19,"monday",0,"summer","Clear or Few Cloudy",0.431109803415099,-1.02228274005337,0.0318978780656464
239,"2011","05","09",20,"monday",0,"summer","Clear or Few Cloudy",0.223378157490819,-0.711288847940063,0.0318978780656464
156,"2011","05","09",21,"monday",0,"summer","Clear or Few Cloudy",0.119512334528679,-0.192965694417888,-0.456085516247529
116,"2011","05","09",22,"monday",0,"summer","Clear or Few Cloudy",0.119512334528679,0.273525143752069,-0.821460017517193
