"ideology_score","year","group","party"
-0.334,1969,"DEM.1969","DEM"
0.249,1969,"GOP.1969","GOP"
0.345,1969,"GOP.1969","GOP"
0.017,1969,"GOP.1969","GOP"
0.433,1969,"GOP.1969","GOP"
-0.317,1969,"DEM.1969","DEM"
-0.333,1969,"DEM.1969","DEM"
0.123,1969,"GOP.1969","GOP"
0.17,1969,"GOP.1969","GOP"
-0.275,1969,"DEM.1969","DEM"
-0.29,1969,"DEM.1969","DEM"
-0.366,1969,"DEM.1969","DEM"
-0.006,1969,"GOP.1969","GOP"
-0.354,1969,"DEM.1969","DEM"
-0.391,1969,"DEM.1969","DEM"
-0.073,1969,"DEM.1969","DEM"
0.252,1969,"GOP.1969","GOP"
0.008,1969,"DEM.1969","DEM"
0.062,1969,"DEM.1969","DEM"
-0.049,1969,"DEM.1969","DEM"
0.059,1969,"DEM.1969","DEM"
0.086,1969,"GOP.1969","GOP"
0.265,1969,"GOP.1969","GOP"
0.198,1969,"GOP.1969","GOP"
0.192,1969,"GOP.1969","GOP"
0.283,1969,"GOP.1969","GOP"
-0.282,1969,"DEM.1969","DEM"
-0.296,1969,"DEM.1969","DEM"
-0.315,1969,"DEM.1969","DEM"
-0.204,1969,"DEM.1969","DEM"
-0.131,1969,"DEM.1969","DEM"
0.235,1969,"GOP.1969","GOP"
-0.367,1969,"DEM.1969","DEM"
0.141,1969,"DEM.1969","DEM"
0.544,1969,"GOP.1969","GOP"
-0.065,1969,"DEM.1969","DEM"
-0.109,1969,"DEM.1969","DEM"
-0.036,1969,"DEM.1969","DEM"
0.183,1969,"GOP.1969","GOP"
-0.556,1969,"DEM.1969","DEM"
-0.347,1969,"DEM.1969","DEM"
-0.177,1969,"DEM.1969","DEM"
-0.018,1969,"DEM.1969","DEM"
-0.331,1969,"DEM.1969","DEM"
-0.135,1969,"DEM.1969","DEM"
-0.26,1969,"DEM.1969","DEM"
-0.17,1969,"DEM.1969","DEM"
-0.131,1969,"DEM.1969","DEM"
0.127,1969,"DEM.1969","DEM"
0.303,1969,"GOP.1969","GOP"
-0.111,1969,"DEM.1969","DEM"
-0.544,1969,"DEM.1969","DEM"
0.091,1969,"DEM.1969","DEM"
-0.057,1969,"DEM.1969","DEM"
-0.254,1969,"DEM.1969","DEM"
0.161,1969,"GOP.1969","GOP"
0.193,1969,"GOP.1969","GOP"
0.031,1969,"GOP.1969","GOP"
-0.007,1969,"DEM.1969","DEM"
0.138,1969,"GOP.1969","GOP"
0.244,1969,"DEM.1969","DEM"
0.213,1969,"DEM.1969","DEM"
0.18,1969,"DEM.1969","DEM"
0.227,1969,"GOP.1969","GOP"
0.122,1969,"DEM.1969","DEM"
0.277,1969,"GOP.1969","GOP"
0.134,1969,"GOP.1969","GOP"
0.16,1969,"GOP.1969","GOP"
0.17,1969,"GOP.1969","GOP"
-0.424,1969,"DEM.1969","DEM"
-0.374,1969,"DEM.1969","DEM"
0.177,1969,"GOP.1969","GOP"
-0.274,1969,"DEM.1969","DEM"
-0.338,1969,"DEM.1969","DEM"
-0.362,1969,"DEM.1969","DEM"
-0.314,1969,"DEM.1969","DEM"
-0.33,1969,"DEM.1969","DEM"
-0.245,1969,"DEM.1969","DEM"
-0.267,1969,"DEM.1969","DEM"
-0.331,1969,"DEM.1969","DEM"
0.341,1969,"GOP.1969","GOP"
-0.478,1969,"DEM.1969","DEM"
0.183,1969,"GOP.1969","GOP"
-0.338,1969,"DEM.1969","DEM"
-0.482,1969,"DEM.1969","DEM"
0.228,1969,"GOP.1969","GOP"
-0.442,1969,"DEM.1969","DEM"
0.262,1969,"GOP.1969","GOP"
0.42,1969,"GOP.1969","GOP"
0.045,1969,"GOP.1969","GOP"
0.341,1969,"GOP.1969","GOP"
0.223,1967,"GOP.1967","GOP"
0.343,1967,"GOP.1967","GOP"
0.107,1967,"DEM.1967","DEM"
0.004,1967,"DEM.1967","DEM"
0.061,1967,"DEM.1967","DEM"
0.215,1967,"GOP.1967","GOP"
-0.114,1967,"DEM.1967","DEM"
-0.294,1967,"DEM.1967","DEM"
0.092,1967,"GOP.1967","GOP"
0.189,1967,"GOP.1967","GOP"
-0.368,1967,"DEM.1967","DEM"
0.329,1967,"GOP.1967","GOP"
0.088,1967,"DEM.1967","DEM"
-0.193,1967,"DEM.1967","DEM"
0.133,1967,"GOP.1967","GOP"
-0.196,1967,"DEM.1967","DEM"
0.141,1967,"GOP.1967","GOP"
-0.402,1967,"DEM.1967","DEM"
-0.569,1967,"DEM.1967","DEM"
-0.447,1967,"DEM.1967","DEM"
-0.678,1967,"DEM.1967","DEM"
0.073,1967,"GOP.1967","GOP"
-0.511,1967,"DEM.1967","DEM"
-0.384,1967,"DEM.1967","DEM"
-0.653,1967,"DEM.1967","DEM"
0.173,1967,"GOP.1967","GOP"
0.3,1967,"GOP.1967","GOP"
-0.011,1967,"GOP.1967","GOP"
0.218,1967,"GOP.1967","GOP"
0.208,1967,"GOP.1967","GOP"
-0.387,1967,"DEM.1967","DEM"
-0.443,1967,"DEM.1967","DEM"
-0.339,1967,"DEM.1967","DEM"
-0.485,1967,"DEM.1967","DEM"
0.1,1967,"GOP.1967","GOP"
-0.443,1967,"DEM.1967","DEM"
0.357,1967,"GOP.1967","GOP"
-0.603,1967,"DEM.1967","DEM"
-0.517,1967,"DEM.1967","DEM"
0.4,1967,"GOP.1967","GOP"
0.333,1967,"GOP.1967","GOP"
0.31,1967,"GOP.1967","GOP"
-0.527,1967,"DEM.1967","DEM"
0.211,1967,"GOP.1967","GOP"
0.133,1967,"GOP.1967","GOP"
-0.523,1967,"DEM.1967","DEM"
-0.612,1967,"DEM.1967","DEM"
-0.386,1967,"DEM.1967","DEM"
0.26,1967,"GOP.1967","GOP"
0.147,1967,"GOP.1967","GOP"
-0.328,1967,"DEM.1967","DEM"
0.424,1967,"GOP.1967","GOP"
0.192,1967,"GOP.1967","GOP"
-0.369,1967,"DEM.1967","DEM"
-0.321,1967,"DEM.1967","DEM"
-0.309,1967,"DEM.1967","DEM"
0.136,1967,"GOP.1967","GOP"
-0.297,1967,"DEM.1967","DEM"
-0.26,1967,"DEM.1967","DEM"
-0.363,1967,"DEM.1967","DEM"
-0.406,1967,"DEM.1967","DEM"
-0.287,1967,"DEM.1967","DEM"
-0.303,1967,"DEM.1967","DEM"
-0.209,1967,"DEM.1967","DEM"
0.116,1967,"GOP.1967","GOP"
0.223,1967,"GOP.1967","GOP"
-0.066,1967,"DEM.1967","DEM"
-0.06,1967,"DEM.1967","DEM"
-0.059,1967,"DEM.1967","DEM"
0.028,1967,"DEM.1967","DEM"
0.298,1967,"GOP.1967","GOP"
-0.153,1967,"DEM.1967","DEM"
0.111,1967,"DEM.1967","DEM"
0.224,1967,"GOP.1967","GOP"
-0.065,1967,"DEM.1967","DEM"
0.284,1967,"GOP.1967","GOP"
-0.417,1967,"DEM.1967","DEM"
-0.338,1967,"DEM.1967","DEM"
0.014,1967,"DEM.1967","DEM"
0.116,1967,"DEM.1967","DEM"
0.018,1967,"DEM.1967","DEM"
0.356,1967,"GOP.1967","GOP"
0.191,1967,"GOP.1967","GOP"
0.077,1967,"DEM.1967","DEM"
-0.118,1967,"DEM.1967","DEM"
-0.054,1967,"DEM.1967","DEM"
-0.059,1967,"DEM.1967","DEM"
-0.119,1967,"DEM.1967","DEM"
0.256,1967,"GOP.1967","GOP"
0.431,1967,"GOP.1967","GOP"
-0.491,1967,"DEM.1967","DEM"
-0.496,1967,"DEM.1967","DEM"
-0.402,1967,"DEM.1967","DEM"
0.262,1967,"GOP.1967","GOP"
-0.348,1967,"DEM.1967","DEM"
-0.506,1967,"DEM.1967","DEM"
-0.457,1967,"DEM.1967","DEM"
-0.383,1967,"DEM.1967","DEM"
-0.451,1967,"DEM.1967","DEM"
0.324,1967,"GOP.1967","GOP"
-0.26,1967,"DEM.1967","DEM"
0.212,1967,"GOP.1967","GOP"
0.305,1967,"GOP.1967","GOP"
0.251,1967,"GOP.1967","GOP"
0.329,1967,"GOP.1967","GOP"
0.172,1967,"GOP.1967","GOP"
0.257,1967,"GOP.1967","GOP"
0.301,1967,"GOP.1967","GOP"
0.102,1967,"GOP.1967","GOP"
0.231,1967,"GOP.1967","GOP"
-0.338,1967,"DEM.1967","DEM"
0.165,1967,"GOP.1967","GOP"
-0.234,1967,"DEM.1967","DEM"
-0.416,1967,"DEM.1967","DEM"
-0.396,1967,"DEM.1967","DEM"
0.184,1967,"GOP.1967","GOP"
-0.463,1967,"DEM.1967","DEM"
0.207,1967,"GOP.1967","GOP"
-0.209,1967,"DEM.1967","DEM"
0.242,1967,"GOP.1967","GOP"
0.168,1967,"GOP.1967","GOP"
0.261,1967,"GOP.1967","GOP"
-0.18,1967,"DEM.1967","DEM"
0.291,1967,"GOP.1967","GOP"
-0.085,1967,"DEM.1967","DEM"
0.111,1967,"GOP.1967","GOP"
-0.316,1967,"DEM.1967","DEM"
0.946,1967,"GOP.1967","GOP"
0.283,1967,"GOP.1967","GOP"
-0.29,1967,"DEM.1967","DEM"
0.251,1967,"GOP.1967","GOP"
0.339,1967,"GOP.1967","GOP"
0.306,1967,"GOP.1967","GOP"
0.153,1967,"GOP.1967","GOP"
0.178,1967,"GOP.1967","GOP"
0.147,1967,"GOP.1967","GOP"
0.186,1967,"GOP.1967","GOP"
-0.174,1967,"DEM.1967","DEM"
-0.227,1967,"DEM.1967","DEM"
0.162,1967,"GOP.1967","GOP"
0.26,1967,"GOP.1967","GOP"
0.093,1967,"GOP.1967","GOP"
-0.152,1967,"DEM.1967","DEM"
-0.32,1967,"DEM.1967","DEM"
-0.016,1967,"DEM.1967","DEM"
-0.37,1967,"DEM.1967","DEM"
-0.211,1967,"DEM.1967","DEM"
0.099,1967,"DEM.1967","DEM"
-0.011,1967,"DEM.1967","DEM"
0.387,1967,"DEM.1967","DEM"
-0.159,1967,"DEM.1967","DEM"
0.05,1967,"DEM.1967","DEM"
-0.354,1967,"DEM.1967","DEM"
-0.465,1967,"DEM.1967","DEM"
0.177,1967,"GOP.1967","GOP"
-0.263,1967,"DEM.1967","DEM"
-0.311,1967,"DEM.1967","DEM"
-0.221,1967,"DEM.1967","DEM"
-0.289,1967,"DEM.1967","DEM"
-0.033,1967,"GOP.1967","GOP"
-0.388,1967,"DEM.1967","DEM"
-0.055,1967,"GOP.1967","GOP"
-0.051,1967,"GOP.1967","GOP"
-0.298,1967,"DEM.1967","DEM"
-0.314,1967,"DEM.1967","DEM"
-0.327,1967,"DEM.1967","DEM"
-0.044,1967,"GOP.1967","GOP"
0.122,1967,"GOP.1967","GOP"
-0.308,1967,"DEM.1967","DEM"
-0.411,1967,"DEM.1967","DEM"
-0.063,1967,"GOP.1967","GOP"
-0.384,1967,"DEM.1967","DEM"
0.108,1967,"GOP.1967","GOP"
-0.693,1967,"DEM.1967","DEM"
0.058,1967,"GOP.1967","GOP"
0.22,1967,"GOP.1967","GOP"
0.399,1967,"GOP.1967","GOP"
0.251,1967,"GOP.1967","GOP"
0.215,1967,"GOP.1967","GOP"
-0.112,1967,"GOP.1967","GOP"
0.15,1967,"GOP.1967","GOP"
0.118,1967,"GOP.1967","GOP"
0.214,1967,"GOP.1967","GOP"
0.08,1967,"GOP.1967","GOP"
-0.421,1967,"DEM.1967","DEM"
-0.526,1967,"DEM.1967","DEM"
-0.416,1967,"DEM.1967","DEM"
-0.491,1967,"DEM.1967","DEM"
-0.434,1967,"DEM.1967","DEM"
-0.308,1967,"DEM.1967","DEM"
0.128,1967,"GOP.1967","GOP"
0.114,1967,"GOP.1967","GOP"
0.131,1967,"GOP.1967","GOP"
0.233,1967,"GOP.1967","GOP"
0.2,1967,"GOP.1967","GOP"
-0.37,1967,"DEM.1967","DEM"
-0.494,1967,"DEM.1967","DEM"
0.124,1967,"GOP.1967","GOP"
0.308,1967,"GOP.1967","GOP"
-0.429,1967,"DEM.1967","DEM"
0.191,1967,"DEM.1967","DEM"
-0.109,1967,"DEM.1967","DEM"
0.298,1967,"DEM.1967","DEM"
0.032,1967,"DEM.1967","DEM"
0.174,1967,"DEM.1967","DEM"
0.205,1967,"DEM.1967","DEM"
-0.443,1967,"DEM.1967","DEM"
0.643,1967,"GOP.1967","GOP"
-0.33,1967,"DEM.1967","DEM"
-0.135,1967,"DEM.1967","DEM"
-0.489,1967,"DEM.1967","DEM"
-0.031,1967,"DEM.1967","DEM"
0.802,1967,"GOP.1967","GOP"
-0.021,1967,"DEM.1967","DEM"
-0.239,1967,"DEM.1967","DEM"
0.049,1967,"DEM.1967","DEM"
-0.48,1967,"DEM.1967","DEM"
0.224,1967,"GOP.1967","GOP"
0.323,1967,"GOP.1967","GOP"
0.171,1967,"GOP.1967","GOP"
0.305,1967,"GOP.1967","GOP"
0.094,1967,"DEM.1967","DEM"
0.203,1967,"GOP.1967","GOP"
0.152,1967,"GOP.1967","GOP"
0.235,1967,"GOP.1967","GOP"
0.108,1967,"GOP.1967","GOP"
-0.406,1967,"DEM.1967","DEM"
-0.517,1967,"DEM.1967","DEM"
0.143,1967,"GOP.1967","GOP"
0.046,1967,"GOP.1967","GOP"
0.07,1967,"GOP.1967","GOP"
-0.287,1967,"DEM.1967","DEM"
-0.514,1967,"DEM.1967","DEM"
-0.426,1967,"DEM.1967","DEM"
-0.309,1967,"DEM.1967","DEM"
0.018,1967,"GOP.1967","GOP"
-0.436,1967,"DEM.1967","DEM"
-0.378,1967,"DEM.1967","DEM"
-0.387,1967,"DEM.1967","DEM"
-0.151,1967,"DEM.1967","DEM"
0.195,1967,"GOP.1967","GOP"
-0.252,1967,"DEM.1967","DEM"
0.175,1967,"GOP.1967","GOP"
-0.391,1967,"DEM.1967","DEM"
-0.132,1967,"GOP.1967","GOP"
-0.328,1967,"DEM.1967","DEM"
-0.611,1967,"DEM.1967","DEM"
-0.286,1967,"DEM.1967","DEM"
-0.469,1967,"DEM.1967","DEM"
-0.44,1967,"DEM.1967","DEM"
-0.318,1967,"DEM.1967","DEM"
-0.493,1967,"DEM.1967","DEM"
-0.489,1967,"DEM.1967","DEM"
-0.32,1967,"DEM.1967","DEM"
-0.354,1967,"DEM.1967","DEM"
-0.389,1967,"DEM.1967","DEM"
-0.136,1967,"GOP.1967","GOP"
-0.584,1967,"DEM.1967","DEM"
-0.67,1967,"DEM.1967","DEM"
-0.535,1967,"DEM.1967","DEM"
-0.486,1967,"DEM.1967","DEM"
-0.545,1967,"DEM.1967","DEM"
0.08,1967,"GOP.1967","GOP"
-0.303,1967,"DEM.1967","DEM"
-0.16,1967,"GOP.1967","GOP"
-0.552,1967,"DEM.1967","DEM"
-0.515,1967,"DEM.1967","DEM"
-0.092,1967,"GOP.1967","GOP"
0.287,1967,"GOP.1967","GOP"
0.221,1967,"GOP.1967","GOP"
0.111,1967,"GOP.1967","GOP"
0.188,1967,"GOP.1967","GOP"
-0.292,1967,"DEM.1967","DEM"
-0.161,1967,"DEM.1967","DEM"
-0.042,1967,"GOP.1967","GOP"
0.231,1967,"GOP.1967","GOP"
0.262,1967,"GOP.1967","GOP"
-0.293,1967,"DEM.1967","DEM"
0.167,1967,"GOP.1967","GOP"
-0.222,1967,"DEM.1967","DEM"
0.041,1967,"DEM.1967","DEM"
-0.001,1967,"DEM.1967","DEM"
-0.035,1967,"DEM.1967","DEM"
0.316,1967,"GOP.1967","GOP"
-0.103,1967,"DEM.1967","DEM"
-0.011,1967,"DEM.1967","DEM"
0.121,1967,"DEM.1967","DEM"
0.299,1967,"GOP.1967","GOP"
0.205,1967,"GOP.1967","GOP"
0.055,1967,"DEM.1967","DEM"
-0.019,1967,"DEM.1967","DEM"
0.078,1967,"GOP.1967","GOP"
0.239,1967,"GOP.1967","GOP"
0.214,1967,"GOP.1967","GOP"
0.352,1967,"GOP.1967","GOP"
-0.105,1967,"GOP.1967","GOP"
0.182,1967,"GOP.1967","GOP"
0.302,1967,"GOP.1967","GOP"
0.167,1967,"GOP.1967","GOP"
0.23,1967,"GOP.1967","GOP"
0.318,1967,"GOP.1967","GOP"
-0.329,1967,"DEM.1967","DEM"
0.325,1967,"GOP.1967","GOP"
0.104,1967,"GOP.1967","GOP"
0.454,1967,"GOP.1967","GOP"
0.097,1967,"GOP.1967","GOP"
0.1,1967,"GOP.1967","GOP"
0.166,1967,"GOP.1967","GOP"
0.315,1967,"GOP.1967","GOP"
0.571,1967,"GOP.1967","GOP"
-0.292,1967,"DEM.1967","DEM"
-0.355,1967,"DEM.1967","DEM"
-0.245,1967,"DEM.1967","DEM"
-0.367,1967,"DEM.1967","DEM"
0.212,1967,"GOP.1967","GOP"
0.243,1967,"GOP.1967","GOP"
0.412,1967,"GOP.1967","GOP"
0.255,1967,"GOP.1967","GOP"
-0.298,1967,"DEM.1967","DEM"
-0.397,1967,"DEM.1967","DEM"
-0.237,1967,"DEM.1967","DEM"
0.069,1967,"DEM.1967","DEM"
0.212,1967,"GOP.1967","GOP"
0.094,1967,"GOP.1967","GOP"
-0.324,1967,"DEM.1967","DEM"
-0.164,1967,"DEM.1967","DEM"
0.192,1967,"GOP.1967","GOP"
-0.467,1967,"DEM.1967","DEM"
-0.523,1967,"DEM.1967","DEM"
-0.416,1967,"DEM.1967","DEM"
-0.459,1967,"DEM.1967","DEM"
-0.427,1967,"DEM.1967","DEM"
-0.33,1967,"DEM.1967","DEM"
0.162,1967,"GOP.1967","GOP"
0.039,1967,"GOP.1967","GOP"
0.265,1967,"GOP.1967","GOP"
-0.041,1967,"GOP.1967","GOP"
-0.355,1967,"DEM.1967","DEM"
0.179,1967,"GOP.1967","GOP"
0.05,1967,"GOP.1967","GOP"
-0.418,1967,"DEM.1967","DEM"
-0.328,1967,"DEM.1967","DEM"
0.269,1967,"GOP.1967","GOP"
0.315,1967,"GOP.1967","GOP"
0.022,1967,"GOP.1967","GOP"
0.383,1967,"GOP.1967","GOP"
-0.526,1967,"DEM.1967","DEM"
-0.329,1967,"DEM.1967","DEM"
0.12,1967,"GOP.1967","GOP"
0.174,1967,"GOP.1967","GOP"
-0.243,1967,"DEM.1967","DEM"
-0.278,1967,"DEM.1967","DEM"
-0.365,1967,"DEM.1967","DEM"
-0.005,1967,"GOP.1967","GOP"
-0.356,1967,"DEM.1967","DEM"
-0.391,1967,"DEM.1967","DEM"
-0.065,1967,"DEM.1967","DEM"
0.252,1967,"GOP.1967","GOP"
0.019,1967,"DEM.1967","DEM"
0.181,1967,"DEM.1967","DEM"
-0.025,1967,"DEM.1967","DEM"
0.054,1967,"DEM.1967","DEM"
0.115,1967,"GOP.1967","GOP"
0.273,1967,"GOP.1967","GOP"
0.194,1967,"GOP.1967","GOP"
0.199,1967,"GOP.1967","GOP"
0.283,1967,"GOP.1967","GOP"
-0.274,1967,"DEM.1967","DEM"
-0.28,1967,"DEM.1967","DEM"
-0.315,1967,"DEM.1967","DEM"
-0.204,1967,"DEM.1967","DEM"
-0.143,1967,"DEM.1967","DEM"
0.235,1967,"GOP.1967","GOP"
-0.359,1967,"DEM.1967","DEM"
0.145,1967,"DEM.1967","DEM"
0.095,1967,"DEM.1967","DEM"
0.509,1967,"GOP.1967","GOP"
-0.068,1967,"DEM.1967","DEM"
-0.109,1967,"DEM.1967","DEM"
-0.033,1967,"DEM.1967","DEM"
0.183,1967,"GOP.1967","GOP"
-0.563,1967,"DEM.1967","DEM"
-0.339,1967,"DEM.1967","DEM"
-0.173,1967,"DEM.1967","DEM"
-0.018,1967,"DEM.1967","DEM"
-0.316,1967,"DEM.1967","DEM"
-0.16,1967,"DEM.1967","DEM"
-0.261,1967,"DEM.1967","DEM"
-0.161,1967,"DEM.1967","DEM"
-0.143,1967,"DEM.1967","DEM"
0.119,1967,"DEM.1967","DEM"
0.303,1967,"GOP.1967","GOP"
-0.108,1967,"DEM.1967","DEM"
-0.551,1967,"DEM.1967","DEM"
0.092,1967,"DEM.1967","DEM"
-0.044,1967,"DEM.1967","DEM"
-0.28,1967,"DEM.1967","DEM"
0.161,1967,"GOP.1967","GOP"
0.193,1967,"GOP.1967","GOP"
0.039,1967,"GOP.1967","GOP"
-0.012,1967,"DEM.1967","DEM"
-0.085,1967,"DEM.1967","DEM"
0.22,1967,"DEM.1967","DEM"
0.198,1967,"DEM.1967","DEM"
0.222,1967,"DEM.1967","DEM"
0.237,1967,"GOP.1967","GOP"
0.122,1967,"DEM.1967","DEM"
0.277,1967,"GOP.1967","GOP"
0.139,1967,"GOP.1967","GOP"
0.161,1967,"GOP.1967","GOP"
0.163,1967,"GOP.1967","GOP"
-0.405,1967,"DEM.1967","DEM"
-0.368,1967,"DEM.1967","DEM"
0.168,1967,"GOP.1967","GOP"
-0.261,1967,"DEM.1967","DEM"
-0.306,1967,"DEM.1967","DEM"
-0.361,1967,"DEM.1967","DEM"
0.127,1967,"GOP.1967","GOP"
-0.323,1967,"DEM.1967","DEM"
-0.242,1967,"DEM.1967","DEM"
-0.28,1967,"DEM.1967","DEM"
-0.331,1967,"DEM.1967","DEM"
0.341,1967,"GOP.1967","GOP"
-0.478,1967,"DEM.1967","DEM"
0.205,1967,"GOP.1967","GOP"
-0.333,1967,"DEM.1967","DEM"
-0.485,1967,"DEM.1967","DEM"
0.229,1967,"GOP.1967","GOP"
0.284,1967,"GOP.1967","GOP"
0.268,1967,"GOP.1967","GOP"
0.403,1967,"GOP.1967","GOP"
0.05,1967,"GOP.1967","GOP"
0.198,1967,"GOP.1967","GOP"
0.243,1965,"GOP.1965","GOP"
0.342,1965,"GOP.1965","GOP"
0.094,1965,"DEM.1965","DEM"
0.263,1965,"GOP.1965","GOP"
0.042,1965,"DEM.1965","DEM"
0.258,1965,"GOP.1965","GOP"
0.496,1965,"GOP.1965","GOP"
-0.287,1965,"DEM.1965","DEM"
-0.45,1965,"DEM.1965","DEM"
0.194,1965,"GOP.1965","GOP"
-0.367,1965,"DEM.1965","DEM"
-0.266,1965,"DEM.1965","DEM"
0.087,1965,"DEM.1965","DEM"
-0.185,1965,"DEM.1965","DEM"
-0.374,1965,"DEM.1965","DEM"
-0.142,1965,"DEM.1965","DEM"
0.145,1965,"GOP.1965","GOP"
-0.395,1965,"DEM.1965","DEM"
-0.554,1965,"DEM.1965","DEM"
-0.452,1965,"DEM.1965","DEM"
-0.689,1965,"DEM.1965","DEM"
0.072,1965,"GOP.1965","GOP"
-0.512,1965,"DEM.1965","DEM"
-0.383,1965,"DEM.1965","DEM"
-0.661,1965,"DEM.1965","DEM"
0.171,1965,"GOP.1965","GOP"
0.29,1965,"GOP.1965","GOP"
0.23,1965,"GOP.1965","GOP"
0.21,1965,"GOP.1965","GOP"
0.064,1965,"GOP.1965","GOP"
-0.296,1965,"DEM.1965","DEM"
-0.437,1965,"DEM.1965","DEM"
-0.345,1965,"DEM.1965","DEM"
-0.473,1965,"DEM.1965","DEM"
-0.241,1965,"DEM.1965","DEM"
-0.439,1965,"DEM.1965","DEM"
0.372,1965,"GOP.1965","GOP"
-0.625,1965,"DEM.1965","DEM"
-0.506,1965,"DEM.1965","DEM"
0.373,1965,"GOP.1965","GOP"
0.331,1965,"GOP.1965","GOP"
-0.294,1965,"DEM.1965","DEM"
-0.623,1965,"DEM.1965","DEM"
-0.584,1965,"DEM.1965","DEM"
0.211,1965,"GOP.1965","GOP"
0.126,1965,"GOP.1965","GOP"
-0.528,1965,"DEM.1965","DEM"
-0.613,1965,"DEM.1965","DEM"
-0.404,1965,"DEM.1965","DEM"
0.244,1965,"GOP.1965","GOP"
-0.433,1965,"DEM.1965","DEM"
-0.324,1965,"DEM.1965","DEM"
0.433,1965,"GOP.1965","GOP"
0.197,1965,"GOP.1965","GOP"
-0.363,1965,"DEM.1965","DEM"
-0.321,1965,"DEM.1965","DEM"
-0.29,1965,"DEM.1965","DEM"
-0.284,1965,"DEM.1965","DEM"
-0.29,1965,"DEM.1965","DEM"
-0.261,1965,"DEM.1965","DEM"
-0.356,1965,"DEM.1965","DEM"
-0.406,1965,"DEM.1965","DEM"
-0.281,1965,"DEM.1965","DEM"
-0.303,1965,"DEM.1965","DEM"
-0.209,1965,"DEM.1965","DEM"
-0.332,1965,"DEM.1965","DEM"
-0.387,1965,"DEM.1965","DEM"
-0.064,1965,"DEM.1965","DEM"
-0.056,1965,"DEM.1965","DEM"
-0.419,1965,"DEM.1965","DEM"
-0.326,1965,"DEM.1965","DEM"
0.03,1965,"DEM.1965","DEM"
-0.051,1965,"DEM.1965","DEM"
0.123,1965,"DEM.1965","DEM"
-0.108,1965,"DEM.1965","DEM"
-0.041,1965,"DEM.1965","DEM"
-0.144,1965,"DEM.1965","DEM"
0.298,1965,"GOP.1965","GOP"
0.221,1965,"GOP.1965","GOP"
-0.002,1965,"DEM.1965","DEM"
0.116,1965,"DEM.1965","DEM"
0.355,1965,"GOP.1965","GOP"
-0.259,1965,"DEM.1965","DEM"
-0.159,1965,"DEM.1965","DEM"
0.074,1965,"DEM.1965","DEM"
-0.114,1965,"DEM.1965","DEM"
-0.122,1965,"DEM.1965","DEM"
-0.064,1965,"DEM.1965","DEM"
-0.112,1965,"DEM.1965","DEM"
-0.273,1965,"DEM.1965","DEM"
0.362,1965,"GOP.1965","GOP"
-0.492,1965,"DEM.1965","DEM"
-0.492,1965,"DEM.1965","DEM"
-0.4,1965,"DEM.1965","DEM"
0.271,1965,"GOP.1965","GOP"
-0.352,1965,"DEM.1965","DEM"
-0.506,1965,"DEM.1965","DEM"
-0.47,1965,"DEM.1965","DEM"
-0.384,1965,"DEM.1965","DEM"
-0.444,1965,"DEM.1965","DEM"
0.326,1965,"GOP.1965","GOP"
-0.254,1965,"DEM.1965","DEM"
0.223,1965,"GOP.1965","GOP"
0.305,1965,"GOP.1965","GOP"
0.254,1965,"GOP.1965","GOP"
0.348,1965,"GOP.1965","GOP"
0.209,1965,"GOP.1965","GOP"
0.258,1965,"GOP.1965","GOP"
0.298,1965,"GOP.1965","GOP"
-0.199,1965,"DEM.1965","DEM"
0.26,1965,"GOP.1965","GOP"
-0.322,1965,"DEM.1965","DEM"
0.165,1965,"GOP.1965","GOP"
-0.225,1965,"DEM.1965","DEM"
-0.417,1965,"DEM.1965","DEM"
-0.396,1965,"DEM.1965","DEM"
0.19,1965,"GOP.1965","GOP"
-0.456,1965,"DEM.1965","DEM"
0.215,1965,"GOP.1965","GOP"
-0.211,1965,"DEM.1965","DEM"
0.286,1965,"GOP.1965","GOP"
0.23,1965,"GOP.1965","GOP"
-0.356,1965,"DEM.1965","DEM"
-0.183,1965,"DEM.1965","DEM"
0.288,1965,"GOP.1965","GOP"
-0.084,1965,"DEM.1965","DEM"
-0.211,1965,"DEM.1965","DEM"
-0.317,1965,"DEM.1965","DEM"
0.963,1965,"GOP.1965","GOP"
-0.376,1965,"DEM.1965","DEM"
-0.288,1965,"DEM.1965","DEM"
-0.266,1965,"DEM.1965","DEM"
-0.323,1965,"DEM.1965","DEM"
0.306,1965,"GOP.1965","GOP"
0.153,1965,"GOP.1965","GOP"
0.121,1965,"GOP.1965","GOP"
0.153,1965,"GOP.1965","GOP"
0.203,1965,"GOP.1965","GOP"
-0.192,1965,"DEM.1965","DEM"
-0.217,1965,"DEM.1965","DEM"
-0.426,1965,"DEM.1965","DEM"
-0.147,1965,"DEM.1965","DEM"
0.104,1965,"GOP.1965","GOP"
-0.151,1965,"DEM.1965","DEM"
-0.321,1965,"DEM.1965","DEM"
-0.015,1965,"DEM.1965","DEM"
-0.348,1965,"DEM.1965","DEM"
-0.19,1965,"DEM.1965","DEM"
0.107,1965,"DEM.1965","DEM"
-0.004,1965,"DEM.1965","DEM"
-0.352,1965,"DEM.1965","DEM"
-0.187,1965,"DEM.1965","DEM"
-0.159,1965,"DEM.1965","DEM"
0.05,1965,"DEM.1965","DEM"
-0.056,1965,"GOP.1965","GOP"
-0.465,1965,"DEM.1965","DEM"
