Party,Year,Sector,GHG_emissions
France,1996,LULUCF,-27918.73
France,1997,LULUCF,-28191.67
France,1998,LULUCF,-30171.99
France,1999,LULUCF,-33390.1
France,2000,LULUCF,-16458.57
France,2001,LULUCF,-28518.67
France,2002,LULUCF,-36703.35
France,2003,LULUCF,-41048.72
France,2004,LULUCF,-43585.48
France,2005,LULUCF,-44374.58
France,2006,LULUCF,-46979.9
France,2007,LULUCF,-47616.94
France,2008,LULUCF,-48603.54
France,2009,LULUCF,-44516.03
France,2010,LULUCF,-39269.24
France,2011,LULUCF,-34200.19
France,2012,LULUCF,-36507.81
France,2013,LULUCF,-40413.71
France,2014,LULUCF,-32519.99
France,2015,LULUCF,-35490.26
France,2016,LULUCF,-33257.59
France,2017,LULUCF,-31607.78
France,1990,Waste,17383.46
France,1991,Waste,18053.76
France,1992,Waste,18857.39
France,1993,Waste,19642.58
France,1994,Waste,20183.05
France,1995,Waste,20613.27
France,1996,Waste,20863.02
France,1997,Waste,20990.64
France,1998,Waste,21430.56
France,1999,Waste,21661.55
France,2000,Waste,22019.15
France,2001,Waste,22188.56
France,2002,Waste,22304.13
France,2003,Waste,22310.36
France,2004,Waste,22010.41
France,2005,Waste,21799.73
France,2006,Waste,21634.12
France,2007,Waste,21258.01
France,2008,Waste,21060.21
France,2009,Waste,20432.78
France,2010,Waste,20577.58
France,2011,Waste,20059.56
France,2012,Waste,19302.91
France,2013,Waste,18818.22
France,2014,Waste,18562.1
France,2015,Waste,17523.73
France,2016,Waste,17250.43
France,2017,Waste,17449.05
France,1990,Other,NA
France,1991,Other,NA
France,1992,Other,NA
France,1993,Other,NA
France,1994,Other,NA
France,1995,Other,NA
France,1996,Other,NA
France,1997,Other,NA
France,1998,Other,NA
France,1999,Other,NA
France,2000,Other,NA
France,2001,Other,NA
France,2002,Other,NA
France,2003,Other,NA
France,2004,Other,NA
France,2005,Other,NA
France,2006,Other,NA
France,2007,Other,NA
France,2008,Other,NA
France,2009,Other,NA
France,2010,Other,NA
France,2011,Other,NA
France,2012,Other,NA
France,2013,Other,NA
France,2014,Other,NA
France,2015,Other,NA
France,2016,Other,NA
France,2017,Other,NA
Germany,1990,Energy,1036607.68
Germany,1991,Energy,999631.83
Germany,1992,Energy,950917.64
Germany,1993,Energy,941840.74
Germany,1994,Energy,919472.35
Germany,1995,Energy,918079.3
Germany,1996,Energy,939052.04
Germany,1997,Energy,907659.99
Germany,1998,Energy,897982.76
Germany,1999,Energy,873479.79
Germany,2000,Energy,870345.65
Germany,2001,Energy,890808.55
Germany,2002,Energy,874439.58
Germany,2003,Energy,869640.38
Germany,2004,Energy,852797.55
Germany,2005,Energy,832197.44
Germany,2006,Energy,841702.91
Germany,2007,Energy,815439.66
Germany,2008,Energy,820023.02
Germany,2009,Energy,761948.68
Germany,2010,Energy,801237.11
Germany,2011,Energy,778191.72
Germany,2012,Energy,784567.29
Germany,2013,Energy,801832.87
Germany,2014,Energy,761976.19
Germany,2015,Energy,767091.18
Germany,2016,Energy,770912.25
Germany,2017,Energy,765661.15
Germany,1990,Industrial processes and product use,96837.71
Germany,1991,Industrial processes and product use,93113.65
Germany,1992,Industrial processes and product use,93335.26
Germany,1993,Industrial processes and product use,94519.62
Germany,1994,Industrial processes and product use,100302.44
Germany,1995,Industrial processes and product use,98546.94
Germany,1996,Industrial processes and product use,96666.38
Germany,1997,Industrial processes and product use,96957.04
Germany,1998,Industrial processes and product use,83140.43
Germany,1999,Industrial processes and product use,75105.23
Germany,2000,Industrial processes and product use,78018.08
Germany,2001,Industrial processes and product use,74622.51
Germany,2002,Industrial processes and product use,73285.54
Germany,2003,Industrial processes and product use,77220.16
Germany,2004,Industrial processes and product use,79174.39
Germany,2005,Industrial processes and product use,75920.71
Germany,2006,Industrial processes and product use,76118.04
Germany,2007,Industrial processes and product use,77444.72
Germany,2008,Industrial processes and product use,73619.12
Germany,2009,Industrial processes and product use,66113
Germany,2010,Industrial processes and product use,63092.3
Germany,2011,Industrial processes and product use,63018.59
Germany,2012,Industrial processes and product use,62103.8
Germany,2013,Industrial processes and product use,61957.36
Germany,2014,Industrial processes and product use,62056.1
Germany,2015,Industrial processes and product use,60938.28
Germany,2016,Industrial processes and product use,62903.34
Germany,2017,Industrial processes and product use,64495.9
Germany,1990,Agriculture,79195.5
Germany,1991,Agriculture,71442.58
Germany,1992,Agriculture,69233.63
Germany,1993,Agriculture,68366.5
Germany,1994,Agriculture,66727.42
Germany,1995,Agriculture,68058.35
Germany,1996,Agriculture,68455.97
Germany,1997,Agriculture,67428.79
Germany,1998,Agriculture,67756.3
Germany,1999,Agriculture,68236.27
Germany,2000,Agriculture,68186.57
Germany,2001,Agriculture,67868.01
Germany,2002,Agriculture,65617.78
Germany,2003,Agriculture,64653.48
Germany,2004,Agriculture,64530.41
Germany,2005,Agriculture,64067.98
Germany,2006,Agriculture,63318.11
Germany,2007,Agriculture,62880.62
Germany,2008,Agriculture,65061.82
Germany,2009,Agriculture,64272.52
Germany,2010,Agriculture,63621.14
Germany,2011,Agriculture,65267.91
Germany,2012,Agriculture,64901.13
Germany,2013,Agriculture,66127.24
Germany,2014,Agriculture,67490.09
Germany,2015,Agriculture,67996.1
Germany,2016,Agriculture,66536.07
Germany,2017,Agriculture,66272.9
Germany,1990,LULUCF,-31311.74
Germany,1991,LULUCF,-28804.12
Germany,1992,LULUCF,-29372.6
Germany,1993,LULUCF,-29281.24
Germany,1994,LULUCF,-32546.69
Germany,1995,LULUCF,-33054.85
Germany,1996,LULUCF,-33131.47
Germany,1997,LULUCF,-34162.39
Germany,1998,LULUCF,-34535.97
Germany,1999,LULUCF,-35606.97
Germany,2000,LULUCF,-37960.4
Germany,2001,LULUCF,-38576.3
Germany,2002,LULUCF,-4237.17
Germany,2003,LULUCF,-6249.14
Germany,2004,LULUCF,-9361.62
Germany,2005,LULUCF,-12059.52
Germany,2006,LULUCF,-12443.89
Germany,2007,LULUCF,-11866.59
Germany,2008,LULUCF,-18765.36
Germany,2009,LULUCF,-18029.5
Germany,2010,LULUCF,-16368.63
Germany,2011,LULUCF,-15733.28
Germany,2012,LULUCF,-14475.65
Germany,2013,LULUCF,-14287.54
Germany,2014,LULUCF,-14891.19
Germany,2015,LULUCF,-14375.44
Germany,2016,LULUCF,-13909.49
Germany,2017,LULUCF,-15185.21
Germany,1990,Waste,38351.73
Germany,1991,Waste,39736.44
Germany,1992,Waste,40309.96
Germany,1993,Waste,40129.9
Germany,1994,Waste,39332.98
Germany,1995,Waste,38350
Germany,1996,Waste,36910.37
Germany,1997,Waste,33954.7
Germany,1998,Waste,31849.33
Germany,1999,Waste,30212.23
Germany,2000,Waste,28637.14
Germany,2001,Waste,26972.21
Germany,2002,Waste,25576.82
Germany,2003,Waste,24060.16
Germany,2004,Waste,22621.15
Germany,2005,Waste,21157.54
Germany,2006,Waste,19498.79
Germany,2007,Waste,18176.71
Germany,2008,Waste,16941.95
Germany,2009,Waste,15719.82
Germany,2010,Waste,14591.34
Germany,2011,Waste,13827.63
Germany,2012,Waste,13039.18
Germany,2013,Waste,12332.58
Germany,2014,Waste,11674.03
Germany,2015,Waste,11164.92
Germany,2016,Waste,10697.34
Germany,2017,Waste,10181.51
Germany,1990,Other,NA
Germany,1991,Other,NA
Germany,1992,Other,NA
Germany,1993,Other,NA
Germany,1994,Other,NA
Germany,1995,Other,NA
Germany,1996,Other,NA
Germany,1997,Other,NA
Germany,1998,Other,NA
Germany,1999,Other,NA
Germany,2000,Other,NA
Germany,2001,Other,NA
Germany,2002,Other,NA
Germany,2003,Other,NA
Germany,2004,Other,NA
Germany,2005,Other,NA
Germany,2006,Other,NA
Germany,2007,Other,NA
Germany,2008,Other,NA
Germany,2009,Other,NA
Germany,2010,Other,NA
Germany,2011,Other,NA
Germany,2012,Other,NA
Germany,2013,Other,NA
Germany,2014,Other,NA
Germany,2015,Other,NA
Germany,2016,Other,NA
Germany,2017,Other,NA
Greece,1990,Energy,76870.29
Greece,1991,Energy,77005.86
Greece,1992,Energy,79018.45
Greece,1993,Energy,78657.98
Greece,1994,Energy,80884.57
Greece,1995,Energy,80948.21
Greece,1996,Energy,83165.41
Greece,1997,Energy,87701.03
Greece,1998,Energy,92423.84
Greece,1999,Energy,91879.24
Greece,2000,Energy,96674.35
Greece,2001,Energy,99114.78
Greece,2002,Energy,98939.99
Greece,2003,Energy,102825.05
Greece,2004,Energy,103320.37
Greece,2005,Energy,107131.22
Greece,2006,Energy,105846.33
Greece,2007,Energy,108063.87
Greece,2008,Energy,105216.3
Greece,2009,Energy,100265.3
Greece,2010,Energy,93078.01
Greece,2011,Energy,91899.13
Greece,2012,Energy,88118.78
Greece,2013,Energy,77766.77
Greece,2014,Energy,74323.24
Greece,2015,Energy,71024.67
Greece,2016,Energy,66826.79
Greece,2017,Energy,70153.57
Greece,1990,Industrial processes and product use,11226.96
Greece,1991,Industrial processes and product use,11163.4
Greece,1992,Industrial processes and product use,10577.36
Greece,1993,Industrial processes and product use,11028.32
Greece,1994,Industrial processes and product use,11636.59
Greece,1995,Industrial processes and product use,13569.65
Greece,1996,Industrial processes and product use,14338.11
Greece,1997,Industrial processes and product use,14835.6
Greece,1998,Industrial processes and product use,15552.78
Greece,1999,Industrial processes and product use,16389.34
Greece,2000,Industrial processes and product use,15176.41
Greece,2001,Industrial processes and product use,14575.63
Greece,2002,Industrial processes and product use,14768.9
Greece,2003,Industrial processes and product use,14532.54
Greece,2004,Industrial processes and product use,14673.69
Greece,2005,Industrial processes and product use,15426.2
Greece,2006,Industrial processes and product use,12740.68
Greece,2007,Industrial processes and product use,13175.25
Greece,2008,Industrial processes and product use,12989.41
Greece,2009,Industrial processes and product use,11257.01
Greece,2010,Industrial processes and product use,11741.12
Greece,2011,Industrial processes and product use,10406.05
Greece,2012,Industrial processes and product use,11232.89
Greece,2013,Industrial processes and product use,11953.25
Greece,2014,Industrial processes and product use,12317.77
Greece,2015,Industrial processes and product use,11996.39
Greece,2016,Industrial processes and product use,12502.23
Greece,2017,Industrial processes and product use,12786.81
Greece,1990,Agriculture,10140.24
Greece,1991,Agriculture,10163.65
Greece,1992,Agriculture,9889.26
Greece,1993,Agriculture,9336.93
Greece,1994,Agriculture,9140.39
Greece,1995,Agriculture,9487.9
Greece,1996,Agriculture,9549.51
Greece,1997,Agriculture,9464.91
Greece,1998,Agriculture,9440.49
Greece,1999,Agriculture,9367.1
Greece,2000,Agriculture,9146.79
Greece,2001,Agriculture,9131.1
Greece,2002,Agriculture,9154.64
Greece,2003,Agriculture,9120.27
Greece,2004,Agriculture,9161.25
Greece,2005,Agriculture,8959.22
Greece,2006,Agriculture,8862.51
Greece,2007,Agriculture,8994.31
Greece,2008,Agriculture,8736.96
Greece,2009,Agriculture,8518.45
Greece,2010,Agriculture,8838.65
Greece,2011,Agriculture,8596.46
Greece,2012,Agriculture,8468.43
Greece,2013,Agriculture,8404.56
Greece,2014,Agriculture,7989.56
Greece,2015,Agriculture,7846.02
Greece,2016,Agriculture,7855.69
Greece,2017,Agriculture,7850.33
Greece,1990,LULUCF,-2107.91
Greece,1991,LULUCF,-2305.1
Greece,1992,LULUCF,-2388.77
Greece,1993,LULUCF,-2848.77
Greece,1994,LULUCF,-2586.52
Greece,1995,LULUCF,-2872.37
Greece,1996,LULUCF,-2295.07
Greece,1997,LULUCF,-1946.29
Greece,1998,LULUCF,-1758.29
Greece,1999,LULUCF,-2538.91
Greece,2000,LULUCF,-1941.35
Greece,2001,LULUCF,-2412.11
Greece,2002,LULUCF,-2771.89
Greece,2003,LULUCF,-2504.41
Greece,2004,LULUCF,-2461.12
Greece,2005,LULUCF,-3282.91
Greece,2006,LULUCF,-3300.98
Greece,2007,LULUCF,-1463.4
Greece,2008,LULUCF,-2955.37
Greece,2009,LULUCF,-3036.83
Greece,2010,LULUCF,-3043.08
Greece,2011,LULUCF,-3131.25
Greece,2012,LULUCF,-3086.12
Greece,2013,LULUCF,-1582.16
Greece,2014,LULUCF,-125.78
Greece,2015,LULUCF,-3719.19
Greece,2016,LULUCF,-3473.26
Greece,2017,LULUCF,-3209.1
Greece,1990,Waste,4863.82
Greece,1991,Waste,4839.52
Greece,1992,Waste,4938.02
Greece,1993,Waste,4989.87
Greece,1994,Waste,5142.66
Greece,1995,Waste,5150.2
Greece,1996,Waste,5249.53
Greece,1997,Waste,5211.94
Greece,1998,Waste,5394.9
Greece,1999,Waste,5347.74
Greece,2000,Waste,5348.87
Greece,2001,Waste,4577.44
Greece,2002,Waste,4531.87
Greece,2003,Waste,4653.86
Greece,2004,Waste,4659
Greece,2005,Waste,4764.61
Greece,2006,Waste,4941.45
Greece,2007,Waste,4763.15
Greece,2008,Waste,4773.79
Greece,2009,Waste,4494.23
Greece,2010,Waste,4778.71
Greece,2011,Waste,4552.32
Greece,2012,Waste,4326.18
Greece,2013,Waste,4421.99
Greece,2014,Waste,4482.53
Greece,2015,Waste,4463.3
Greece,2016,Waste,4513.02
Greece,2017,Waste,4630.06
Greece,1990,Other,NA
Greece,1991,Other,NA
Greece,1992,Other,NA
Greece,1993,Other,NA
Greece,1994,Other,NA
Greece,1995,Other,NA
Greece,1996,Other,NA
Greece,1997,Other,NA
Greece,1998,Other,NA
Greece,1999,Other,NA
Greece,2000,Other,NA
Greece,2001,Other,NA
Greece,2002,Other,NA
Greece,2003,Other,NA
Greece,2004,Other,NA
Greece,2005,Other,NA
Greece,2006,Other,NA
Greece,2007,Other,NA
Greece,2008,Other,NA
Greece,2009,Other,NA
Greece,2010,Other,NA
Greece,2011,Other,NA
Greece,2012,Other,NA
Greece,2013,Other,NA
Greece,2014,Other,NA
Greece,2015,Other,NA
Greece,2016,Other,NA
Greece,2017,Other,NA
Hungary,1990,Energy,68182.36
Hungary,1991,Energy,66737.68
Hungary,1992,Energy,59629.83
Hungary,1993,Energy,60418.94
Hungary,1994,Energy,57867.33
Hungary,1995,Energy,57137.21
Hungary,1996,Energy,59005.86
Hungary,1997,Energy,58118.24
Hungary,1998,Energy,57805.85
Hungary,1999,Energy,58212.04
Hungary,2000,Energy,54665.14
Hungary,2001,Energy,56584.69
Hungary,2002,Energy,55393.69
Hungary,2003,Energy,58374.08
Hungary,2004,Energy,56459.4
Hungary,2005,Energy,55961.53
Hungary,2006,Energy,55204.44
Hungary,2007,Energy,53697.86
Hungary,2008,Energy,53031.75
Hungary,2009,Energy,48430.08
Hungary,2010,Energy,48770.19
Hungary,2011,Energy,47019.11
Hungary,2012,Energy,43767.96
Hungary,2013,Energy,41313.09
Hungary,2014,Energy,40875.77
Hungary,2015,Energy,43338.44
Hungary,2016,Energy,44451.96
Hungary,2017,Energy,46150.07
Hungary,1990,Industrial processes and product use,11809.58
Hungary,1991,Industrial processes and product use,8077.9
Hungary,1992,Industrial processes and product use,6346.02
Hungary,1993,Industrial processes and product use,7208.93
Hungary,1994,Industrial processes and product use,8705.97
Hungary,1995,Industrial processes and product use,8274.8
Hungary,1996,Industrial processes and product use,8631.89
Hungary,1997,Industrial processes and product use,8004.04
Hungary,1998,Industrial processes and product use,7616.98
Hungary,1999,Industrial processes and product use,7546.13
Hungary,2000,Industrial processes and product use,8239.95
Hungary,2001,Industrial processes and product use,8168.54
Hungary,2002,Industrial processes and product use,7602.93
Hungary,2003,Industrial processes and product use,7769.92
Hungary,2004,Industrial processes and product use,8511.92
Hungary,2005,Industrial processes and product use,9135.91
Hungary,2006,Industrial processes and product use,8694.56
Hungary,2007,Industrial processes and product use,8463.41
Hungary,2008,Industrial processes and product use,7291.55
Hungary,2009,Industrial processes and product use,6265.16
Hungary,2010,Industrial processes and product use,6431.12
Hungary,2011,Industrial processes and product use,6507.61
Hungary,2012,Industrial processes and product use,6053.87
Hungary,2013,Industrial processes and product use,5468.13
Hungary,2014,Industrial processes and product use,6459.28
Hungary,2015,Industrial processes and product use,7286.58
Hungary,2016,Industrial processes and product use,6446.46
Hungary,2017,Industrial processes and product use,7204.25
Hungary,1990,Agriculture,9879.93
Hungary,1991,Agriculture,8323.49
Hungary,1992,Agriculture,7119.56
Hungary,1993,Agriculture,6289.18
Hungary,1994,Agriculture,6184.17
Hungary,1995,Agriculture,5891.59
Hungary,1996,Agriculture,5959.29
Hungary,1997,Agriculture,5934.19
Hungary,1998,Agriculture,6134.19
Hungary,1999,Agriculture,6209.77
Hungary,2000,Agriculture,6067.47
Hungary,2001,Agriculture,6256.66
Hungary,2002,Agriculture,6290.54
Hungary,2003,Agriculture,6117.93
Hungary,2004,Agriculture,6394.93
Hungary,2005,Agriculture,6068.12
Hungary,2006,Agriculture,6051.38
Hungary,2007,Agriculture,6026.31
Hungary,2008,Agriculture,6070.49
Hungary,2009,Agriculture,5717.07
Hungary,2010,Agriculture,5636.62
Hungary,2011,Agriculture,5863.57
Hungary,2012,Agriculture,5903.39
Hungary,2013,Agriculture,6307.65
Hungary,2014,Agriculture,6472.29
Hungary,2015,Agriculture,6671.67
Hungary,2016,Agriculture,6881.43
Hungary,2017,Agriculture,7056.4
Hungary,1990,LULUCF,-2518.76
Hungary,1991,LULUCF,-1897.86
Hungary,1992,LULUCF,-2566.69
Hungary,1993,LULUCF,-4953.92
Hungary,1994,LULUCF,-5758.41
Hungary,1995,LULUCF,-5471.41
Hungary,1996,LULUCF,-1749.22
Hungary,1997,LULUCF,-2072.58
Hungary,1998,LULUCF,-3346.27
Hungary,1999,LULUCF,-1143.54
Hungary,2000,LULUCF,-406.8
Hungary,2001,LULUCF,-1990
Hungary,2002,LULUCF,-1371.56
